Source,Target,Type,id,label,timeset,weight
12745,10711,Undirected,266677,,,20
12745,10801,Undirected,241901,,,20
12745,12135,Undirected,266676,,,20
12746,12034,Undirected,272206,,,20
12819,10552,Undirected,270814,,,20
12938,12384,Undirected,266420,,,20
13131,13132,Undirected,274976,,,20
13132,11979,Undirected,255951,,,20
13173,10551,Undirected,256478,,,20
13208,12363,Undirected,244172,,,20
13398,11465,Undirected,246096,,,20
13743,11816,Undirected,254873,,,20
13893,14614,Undirected,277679,,,20
13893,15649,Undirected,288956,,,20
14018,10476,Undirected,264520,,,20
14278,11821,Undirected,254867,,,20
14614,15649,Undirected,288995,,,20
15313,10551,Undirected,278897,,,20
15940,12384,Undirected,282239,,,20
10472,15013,Undirected,307752,,,19
10476,10584,Undirected,224589,,,19
10476,10742,Undirected,228785,,,19
10476,11503,Undirected,228553,,,19
10476,11515,Undirected,228675,,,19
10476,11565,Undirected,258833,,,19
10493,10495,Undirected,224205,,,19
10521,11097,Undirected,226432,,,19
10525,11976,Undirected,285391,,,19
10526,11976,Undirected,233693,,,19
10527,13519,Undirected,247576,,,19
10530,10667,Undirected,248841,,,19
10530,10994,Undirected,235706,,,19
10530,11364,Undirected,270426,,,19
10532,11468,Undirected,276929,,,19
10535,10779,Undirected,232734,,,19
10535,11603,Undirected,229395,,,19
10539,11972,Undirected,233291,,,19
10541,10609,Undirected,231719,,,19
10541,11439,Undirected,235753,,,19
10541,11504,Undirected,228541,,,19
10541,11603,Undirected,229369,,,19
10541,11824,Undirected,230892,,,19
10542,10658,Undirected,237686,,,19
10542,10804,Undirected,229519,,,19
10551,10536,Undirected,260472,,,19
10551,11097,Undirected,226399,,,19
10552,10553,Undirected,260551,,,19
10552,11557,Undirected,260543,,,19
10556,10581,Undirected,224689,,,19
10556,13894,Undirected,277678,,,19
10557,10472,Undirected,232879,,,19
10557,10575,Undirected,232451,,,19
10557,11211,Undirected,243523,,,19
10558,10675,Undirected,230977,,,19
10558,11649,Undirected,230972,,,19
10559,10804,Undirected,225182,,,19
10559,11271,Undirected,254379,,,19
10560,10565,Undirected,227777,,,19
10560,12135,Undirected,266542,,,19
10561,11816,Undirected,235414,,,19
10565,10534,Undirected,243505,,,19
10566,10844,Undirected,225480,,,19
10566,11559,Undirected,265642,,,19
10569,11271,Undirected,279059,,,19
10570,10827,Undirected,233267,,,19
10570,10843,Undirected,233276,,,19
10570,11082,Undirected,240286,,,19
10570,11165,Undirected,229123,,,19
10571,11300,Undirected,230857,,,19
10577,12746,Undirected,266832,,,19
10577,14825,Undirected,280897,,,19
10625,10536,Undirected,284642,,,19
10625,11564,Undirected,265456,,,19
10625,11571,Undirected,229273,,,19
10625,11771,Undirected,238765,,,19
10625,12644,Undirected,238867,,,19
10638,10586,Undirected,241076,,,19
10638,10840,Undirected,229819,,,19
10643,10538,Undirected,294081,,,19
10643,10738,Undirected,247417,,,19
10679,10585,Undirected,230957,,,19
10679,10602,Undirected,234388,,,19
10687,10698,Undirected,225059,,,19
10689,10749,Undirected,273392,,,19
10698,11440,Undirected,238587,,,19
10699,10921,Undirected,238593,,,19
10702,10558,Undirected,225468,,,19
10706,11865,Undirected,248959,,,19
10711,12750,Undirected,266621,,,19
10711,15395,Undirected,274621,,,19
10712,10924,Undirected,228170,,,19
10722,10685,Undirected,226817,,,19
10747,10525,Undirected,238031,,,19
10747,10638,Undirected,227882,,,19
10747,12092,Undirected,247447,,,19
10769,10781,Undirected,225189,,,19
10774,10541,Undirected,232787,,,19
10774,11379,Undirected,269526,,,19
10789,11559,Undirected,267582,,,19
10790,10542,Undirected,229483,,,19
10794,10711,Undirected,266610,,,19
10804,10543,Undirected,229346,,,19
10804,10807,Undirected,225202,,,19
10805,10559,Undirected,266735,,,19
10805,11269,Undirected,266732,,,19
10806,10679,Undirected,257139,,,19
10827,10602,Undirected,225393,,,19
10844,11874,Undirected,239285,,,19
10845,10553,Undirected,251825,,,19
10846,10987,Undirected,231002,,,19
10876,10849,Undirected,237501,,,19
10891,10533,Undirected,246407,,,19
10900,10625,Undirected,265454,,,19
10906,10621,Undirected,251250,,,19
10907,11155,Undirected,263918,,,19
10908,12644,Undirected,238868,,,19
10940,11755,Undirected,230407,,,19
10946,10530,Undirected,230590,,,19
10946,10643,Undirected,230630,,,19
10953,10558,Undirected,238801,,,19
10966,10947,Undirected,225914,,,19
10994,10543,Undirected,229837,,,19
10994,10826,Undirected,229836,,,19
10998,11149,Undirected,238772,,,19
10998,11567,Undirected,238851,,,19
11062,12899,Undirected,275376,,,19
11129,13132,Undirected,255816,,,19
11140,10553,Undirected,232998,,,19
11165,10744,Undirected,243525,,,19
11263,10551,Undirected,232801,,,19
11263,11269,Undirected,241549,,,19
11263,13893,Undirected,295688,,,19
11271,10679,Undirected,226936,,,19
11318,11321,Undirected,227459,,,19
11364,10747,Undirected,237829,,,19
11364,10827,Undirected,232485,,,19
11376,10800,Undirected,245545,,,19
11376,13428,Undirected,284843,,,19
11422,11423,Undirected,245288,,,19
11469,11276,Undirected,241545,,,19
11476,10556,Undirected,240399,,,19
11508,10542,Undirected,232977,,,19
11546,11772,Undirected,230561,,,19
11570,11149,Undirected,229253,,,19
11674,10558,Undirected,232974,,,19
11674,10575,Undirected,233831,,,19
11674,10829,Undirected,232972,,,19
11674,12405,Undirected,256389,,,19
11674,13173,Undirected,243916,,,19
11814,10561,Undirected,236352,,,19
11816,13079,Undirected,242955,,,19
11838,10805,Undirected,245474,,,19
11850,11916,Undirected,250240,,,19
11850,12363,Undirected,244183,,,19
11865,10689,Undirected,274363,,,19
11885,10617,Undirected,243965,,,19
11917,11140,Undirected,242893,,,19
11922,10542,Undirected,254234,,,19
11922,10632,Undirected,254236,,,19
11972,10476,Undirected,231775,,,19
12034,10577,Undirected,274692,,,19
12042,10577,Undirected,274707,,,19
12042,14825,Undirected,274728,,,19
12092,10565,Undirected,248051,,,19
12295,14278,Undirected,278104,,,19
12465,10532,Undirected,274353,,,19
12465,10706,Undirected,274297,,,19
12606,12607,Undirected,239824,,,19
12891,12136,Undirected,242652,,,19
12891,12744,Undirected,242653,,,19
12943,10557,Undirected,243500,,,19
13702,10698,Undirected,249306,,,19
13743,12297,Undirected,254871,,,19
13743,12299,Undirected,254872,,,19
13846,12182,Undirected,268761,,,19
13897,13896,Undirected,291196,,,19
14278,11747,Undirected,254875,,,19
14623,10525,Undirected,285310,,,19
15648,13893,Undirected,295615,,,19
15940,10805,Undirected,282236,,,19
15940,12745,Undirected,282237,,,19
10476,10595,Undirected,224600,,,18
10476,11449,Undirected,232395,,,18
10476,11668,Undirected,233622,,,18
10476,12925,Undirected,242442,,,18
10476,14019,Undirected,265457,,,18
10477,10611,Undirected,268917,,,18
10477,11147,Undirected,226681,,,18
10485,10484,Undirected,224148,,,18
10488,10520,Undirected,224218,,,18
10499,10774,Undirected,256897,,,18
10499,11271,Undirected,250477,,,18
10526,10890,Undirected,273130,,,18
10530,10504,Undirected,236499,,,18
10530,10679,Undirected,236500,,,18
10530,10711,Undirected,227943,,,18
10530,11289,Undirected,233931,,,18
10530,11816,Undirected,247007,,,18
10531,14874,Undirected,270889,,,18
10532,10472,Undirected,238240,,,18
10532,10538,Undirected,260600,,,18
10532,10711,Undirected,224908,,,18
10532,10843,Undirected,241343,,,18
10532,11263,Undirected,232748,,,18
10532,13702,Undirected,249328,,,18
10533,10558,Undirected,228575,,,18
10535,10595,Undirected,225447,,,18
10535,10673,Undirected,242083,,,18
10537,10557,Undirected,251881,,,18
10537,11375,Undirected,267849,,,18
10539,10638,Undirected,260339,,,18
10539,11289,Undirected,232890,,,18
10539,11674,Undirected,232889,,,18
10541,10810,Undirected,229452,,,18
10541,11565,Undirected,258426,,,18
10541,13077,Undirected,264538,,,18
10542,10530,Undirected,233361,,,18
10542,10534,Undirected,232995,,,18
10551,10559,Undirected,228071,,,18
10551,10616,Undirected,249878,,,18
10551,10621,Undirected,257621,,,18
10551,10835,Undirected,235571,,,18
10551,11633,Undirected,243275,,,18
10551,11816,Undirected,235572,,,18
10551,11916,Undirected,256552,,,18
10553,10561,Undirected,230983,,,18
10553,10566,Undirected,225439,,,18
10553,10844,Undirected,225438,,,18
10556,10543,Undirected,235722,,,18
10556,10586,Undirected,235720,,,18
10556,10826,Undirected,235712,,,18
10556,10838,Undirected,228017,,,18
10556,11247,Undirected,254607,,,18
10556,11366,Undirected,259043,,,18
10556,12333,Undirected,277677,,,18
10556,13747,Undirected,254609,,,18
10557,10940,Undirected,247041,,,18
10558,10996,Undirected,235806,,,18
10558,11424,Undirected,233663,,,18
10558,11504,Undirected,232992,,,18
10558,11506,Undirected,228589,,,18
10558,11824,Undirected,236084,,,18
10561,10558,Undirected,224662,,,18
10565,10706,Undirected,227997,,,18
10565,11165,Undirected,243527,,,18
10566,10541,Undirected,226305,,,18
10566,10571,Undirected,227889,,,18
10566,10625,Undirected,227885,,,18
10566,14825,Undirected,281053,,,18
10566,14957,Undirected,267642,,,18
10570,11217,Undirected,240338,,,18
10571,10775,Undirected,230852,,,18
10575,11508,Undirected,228596,,,18
10575,12042,Undirected,274643,,,18
10575,14957,Undirected,274647,,,18
10577,11271,Undirected,234892,,,18
10577,12135,Undirected,280898,,,18
10577,14957,Undirected,274840,,,18
10620,10619,Undirected,229221,,,18
10625,10561,Undirected,242581,,,18
10625,11508,Undirected,228615,,,18
10625,13521,Undirected,278698,,,18
10628,12085,Undirected,249789,,,18
10632,10800,Undirected,250543,,,18
10632,11271,Undirected,250804,,,18
10638,10585,Undirected,232650,,,18
10638,10595,Undirected,242312,,,18
10638,10950,Undirected,225755,,,18
10640,10727,Undirected,241182,,,18
10641,10521,Undirected,240029,,,18
10643,10566,Undirected,225021,,,18
10679,10549,Undirected,232685,,,18
10679,10586,Undirected,230967,,,18
10692,10924,Undirected,227842,,,18
10702,10535,Undirected,225508,,,18
10704,10829,Undirected,268791,,,18
10706,12064,Undirected,274373,,,18
10708,10693,Undirected,246110,,,18
10711,10586,Undirected,225400,,,18
10711,10733,Undirected,224993,,,18
10711,14970,Undirected,267644,,,18
10712,11220,Undirected,226774,,,18
10738,10711,Undirected,224979,,,18
10747,10706,Undirected,227999,,,18
10747,11082,Undirected,249498,,,18
10747,11263,Undirected,234387,,,18
10755,10758,Undirected,231910,,,18
10774,10553,Undirected,260046,,,18
10774,10806,Undirected,225213,,,18
10774,11816,Undirected,236230,,,18
10794,10577,Undirected,266608,,,18
10800,10789,Undirected,272334,,,18
10801,12891,Undirected,242687,,,18
10802,10774,Undirected,232758,,,18
10803,10556,Undirected,225223,,,18
10804,10814,Undirected,269584,,,18
10806,12748,Undirected,283372,,,18
10829,10560,Undirected,244081,,,18
10829,10711,Undirected,227784,,,18
10850,10532,Undirected,225562,,,18
10889,10533,Undirected,246393,,,18
10890,10891,Undirected,246405,,,18
10900,10551,Undirected,276175,,,18
10906,12644,Undirected,238865,,,18
10910,11570,Undirected,229277,,,18
10910,12644,Undirected,238862,,,18
10922,10532,Undirected,255436,,,18
10922,10923,Undirected,255437,,,18
10923,10712,Undirected,238535,,,18
10924,11022,Undirected,231487,,,18
10940,10558,Undirected,232357,,,18
10940,10890,Undirected,230597,,,18
10947,11640,Undirected,229800,,,18
10953,10541,Undirected,238403,,,18
10953,10829,Undirected,228225,,,18
10994,10584,Undirected,231142,,,18
10994,10598,Undirected,228357,,,18
10994,10605,Undirected,260410,,,18
10998,10908,Undirected,238849,,,18
11008,10664,Undirected,231011,,,18
11088,10711,Undirected,240518,,,18
11093,10521,Undirected,226452,,,18
11093,15313,Undirected,273479,,,18
11116,11099,Undirected,278865,,,18
11137,11138,Undirected,243983,,,18
11149,11701,Undirected,253681,,,18
11165,10826,Undirected,232412,,,18
11165,11535,Undirected,228905,,,18
11194,10789,Undirected,232070,,,18
11217,10571,Undirected,226752,,,18
11241,11933,Undirected,279016,,,18
11244,10476,Undirected,226846,,,18
11263,10570,Undirected,234409,,,18
11271,10566,Undirected,254329,,,18
11289,10535,Undirected,232915,,,18
11289,11557,Undirected,234160,,,18
11312,11316,Undirected,227264,,,18
11375,10542,Undirected,260201,,,18
11379,13155,Undirected,243616,,,18
11396,10538,Undirected,228037,,,18
11422,10558,Undirected,241985,,,18
11451,10532,Undirected,229293,,,18
11465,10708,Undirected,287613,,,18
11469,10812,Undirected,240401,,,18
11508,10827,Undirected,228621,,,18
11508,11520,Undirected,234675,,,18
11520,10558,Undirected,228841,,,18
11526,11533,Undirected,228944,,,18
11533,11165,Undirected,228981,,,18
11557,11503,Undirected,229042,,,18
11557,11987,Undirected,232817,,,18
11559,10595,Undirected,243426,,,18
11559,10782,Undirected,266713,,,18
11598,10829,Undirected,265004,,,18
11769,11422,Undirected,264848,,,18
11772,11423,Undirected,230619,,,18
11814,10577,Undirected,236364,,,18
11816,12315,Undirected,254728,,,18
11838,11374,Undirected,245483,,,18
11847,10698,Undirected,231189,,,18
11851,11850,Undirected,250284,,,18
11851,12096,Undirected,244354,,,18
11853,13527,Undirected,247678,,,18
11865,10698,Undirected,274289,,,18
11872,11276,Undirected,241602,,,18
11872,11390,Undirected,241891,,,18
11979,10656,Undirected,234050,,,18
12002,10625,Undirected,253666,,,18
12004,10625,Undirected,238856,,,18
12176,11108,Undirected,233809,,,18
12298,12297,Undirected,235066,,,18
12300,14280,Undirected,254737,,,18
12317,12298,Undirected,235196,,,18
12317,12300,Undirected,235144,,,18
12375,10849,Undirected,237517,,,18
12534,10532,Undirected,252808,,,18
12745,14825,Undirected,280917,,,18
12938,12743,Undirected,266418,,,18
12938,12745,Undirected,266426,,,18
13132,14424,Undirected,271592,,,18
13428,10774,Undirected,284852,,,18
13428,11469,Undirected,246301,,,18
13516,11898,Undirected,247531,,,18
13893,10679,Undirected,277681,,,18
14365,10521,Undirected,255617,,,18
14614,15648,Undirected,301514,,,18
14825,10711,Undirected,274613,,,18
15071,13846,Undirected,283159,,,18
15648,15649,Undirected,288991,,,18
10472,10571,Undirected,246259,,,17
10476,11300,Undirected,233611,,,17
10476,11506,Undirected,228580,,,17
10476,11987,Undirected,232979,,,17
10500,10505,Undirected,274703,,,17
10503,10505,Undirected,256929,,,17
10504,11379,Undirected,240373,,,17
10504,11476,Undirected,240372,,,17
10525,10553,Undirected,230803,,,17
10525,10557,Undirected,230801,,,17
10526,10829,Undirected,233679,,,17
10530,11165,Undirected,239954,,,17
10532,10686,Undirected,231887,,,17
10535,12925,Undirected,242070,,,17
10536,10556,Undirected,247044,,,17
10538,11012,Undirected,251008,,,17
10539,10561,Undirected,260343,,,17
10539,11510,Undirected,232453,,,17
10541,10731,Undirected,238309,,,17
10541,14019,Undirected,265392,,,17
10542,11557,Undirected,233372,,,17
10551,10628,Undirected,234197,,,17
10551,10704,Undirected,233154,,,17
10551,10846,Undirected,230987,,,17
10551,11972,Undirected,258290,,,17
10551,12095,Undirected,244066,,,17
10556,10549,Undirected,235724,,,17
10556,10812,Undirected,225196,,,17
10557,10566,Undirected,236182,,,17
10557,11816,Undirected,235476,,,17
10558,10588,Undirected,236550,,,17
10558,10775,Undirected,230975,,,17
10558,11513,Undirected,228618,,,17
10558,11515,Undirected,228799,,,17
10558,11603,Undirected,234328,,,17
10561,11476,Undirected,240395,,,17
10561,13893,Undirected,295622,,,17
10570,10844,Undirected,233275,,,17
10570,14081,Undirected,252516,,,17
10571,10721,Undirected,227934,,,17
10571,11449,Undirected,228331,,,17
10571,12525,Undirected,237890,,,17
10571,12883,Undirected,240341,,,17
10573,10698,Undirected,225625,,,17
10575,10844,Undirected,225416,,,17
10575,11047,Undirected,226285,,,17
10575,14825,Undirected,274646,,,17
10577,11816,Undirected,247188,,,17
10625,10711,Undirected,244078,,,17
10625,10940,Undirected,248294,,,17
10625,11263,Undirected,269946,,,17
10625,11569,Undirected,229211,,,17
10625,13519,Undirected,247608,,,17
10638,10547,Undirected,232652,,,17
10638,10581,Undirected,242314,,,17
10638,10975,Undirected,225804,,,17
10638,11553,Undirected,257995,,,17
10643,10711,Undirected,224971,,,17
10643,11784,Undirected,230699,,,17
10656,10827,Undirected,228634,,,17
10679,10809,Undirected,232682,,,17
10689,12465,Undirected,271416,,,17
10692,10722,Undirected,276949,,,17
10692,10923,Undirected,238527,,,17
10698,12053,Undirected,232150,,,17
10698,12311,Undirected,255439,,,17
10701,10700,Undirected,250780,,,17
10704,10535,Undirected,288105,,,17
10708,10722,Undirected,274381,,,17
10708,11865,Undirected,274283,,,17
10711,10581,Undirected,225412,,,17
10711,10739,Undirected,224990,,,17
10711,13331,Undirected,274620,,,17
10727,10566,Undirected,225031,,,17
10727,10711,Undirected,224967,,,17
10727,11578,Undirected,241137,,,17
10738,10727,Undirected,225009,,,17
10738,10846,Undirected,230979,,,17
10747,10827,Undirected,235237,,,17
10747,11217,Undirected,240339,,,17
10769,11086,Undirected,285173,,,17
10769,11366,Undirected,254237,,,17
10769,12279,Undirected,239372,,,17
10769,12840,Undirected,250789,,,17
10769,14449,Undirected,256121,,,17
